form	lemma	POS	morph
མ་དཔེ་	མ་དཔེ་	OTHER
ན་	ལ་	PART
མི་	མི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
དངོས་པོ་	དངོས་པོ་	NOUN
དང་	དང་	NO_POS
དངོས་མེད་	དངོས་མེད་	NOUN
ཀྱི་	གི་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
ཇི་ལྟ་		
ཡང་	ཀྱང་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་	འདི་	DET
ལ་	ལ་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
མཐུན་	མཐུན་	VERB
མི་	མི་	PART
མཐུན་	མཐུན་	VERB
གྱི་	གི་	PART
དཔེ་མེད་པ་	དཔེ་མེད་པ་	ADJ
ས་	གིས་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འགྲོ་	འགྲོ་	VERB
ལྡོག་	ལྡོག་	VERB
མེད་	མེད་	VERB
ལ་	ལ་	PART
ཕྱོགས་ཆོས་	ཕྱོགས་ཆོས་	NOUN
ཀྱང་	ཀྱང་	PART
གཞན་	གཞན་	DET
དུ་	ལ་	PART
མི་	མི་	PART
འཐད་པ་	འཐད་པ་	VERB
ར་	ལ་	PART
འདུ་	འདུ་	VERB
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
མེད་	མེད་	VERB
མོད་	མོད་	VERB
ཀྱི་	གི་	PART
འདི་	འདི་	DET
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
ནི་	ནི་	NO_POS
གོ་བྱེད་	གོ་བྱེད་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
ལྷ་	ལྷ་	NOUN
སྦྱིན་	སྦྱིན་	VERB
གྱི་	གི་	PART
བུ་	བུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྔོ་བསངས་	སྔོ་བསངས་	NO_POS
དཔོག་པ་	དཔོག་པ་	VERB
ལ་	ལ་	PART
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ལུང་	ལུང་	NOUN
ནི་	ནི་	NO_POS
ཡིད་ཆེས་པ་	ཡིད་ཆེས་པ་	NOUN
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གོ་	གོ་	PART
།		PUNCT
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
སུ་	ལ་	PART
སྣང་པ་	སྣང་པ་	VERB
ནི་	ནི་	NO_POS
གཟི་	གཟི་	OTHER
བཞིན་	བཞིན་	NOUN
གཅིག་	གཅིག་	NUM
དུ་	ལ་	PART
འདོད་	འདོད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
དུ་མ་	དུ་མ་	ADJ
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
ལ་	ལ་	PART
། །		PUNCT
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ར་	ལ་	PART
འདོད་	འདོད་	VERB
། །		PUNCT
ཅིག་	ཅིག་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
རིམ་	རིམ་	NOUN
གྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
གཞན་	གཞན་	DET
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
ཁྲ་བོ་	ཁྲ་བོ་	OTHER
འི་	གི་	PART
ཁ་དོག་	ཁ་དོག་	NOUN
ལ་	ལ་	PART
། །		PUNCT
ཇི་ལྟ་		
འདོད་	འདོད་	VERB
བཞིན་	བཞིན་	NOUN
ཁ་དོག་	ཁ་དོག་	NOUN
འཛིན་	འཛིན་	VERB
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དངོ་	དངོ་	NOUN
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
ཐ་དད་	ཐ་དད་	ADJ
ཐ་དད་	ཐ་དད་	ADJ
མིན་	མིན་	AUX
ངེས་འཛིན་	ངེས་འཛིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བདག་	བདག་	PRON
ནི་	ནི་	NO_POS
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གཅེར་བུ་	གཅེར་བུ་	ADJ
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཚད་	ཚད་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
། །		PUNCT
སྲོག་	སྲོག་	NOUN
ནི་	ནི་	NO_POS
ཞུམ་	ཞུམ་	NO_POS
དང་	དང་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
སྨྲ་	སྨྲ་	VERB
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
འཇིག་པ་	འཇིག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ཞེ་	ཅེས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
དུ་	ལ་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	PART
།		PUNCT
བདེ་སྡུག་	བདེ་སྡུག་	OTHER
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གནས་སྐབས་	གནས་སྐབས་	NOUN
ཐ་དད་	ཐ་དད་	ADJ
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
འདོད་	འདོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
སྲོག་	སྲོག་	NOUN
དང་	དང་	NO_POS
ནང་	ནང་	NOUN
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དང་	དང་	NO_POS
ཁྱབ་བདག་	ཁྱབ་བདག་	OTHER
དང་	དང་	NO_POS
འཚོ་བ་	འཚོ་བ་	VERB
དང་	དང་	NO_POS
བདག་	བདག་	PRON
དང་	དང་	NO_POS
སྐྱེ་བ་	སྐྱེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གསོ་བ་	གསོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
སྲོག་	སྲོག་	NOUN
དང་	དང་	NO_POS
གང་ཟག་	གང་ཟག་	NOUN
སྡོམ་པ་	སྡོམ་པ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ངེས་པ་		
རྒ་	རྒ་	NO_POS
དང་	དང་	NO_POS
འཆིང་	འཆིང་	NO_POS
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
། །		PUNCT
སྡིག་	སྡིག་	NOUN
དང་	དང་	NO_POS
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཐར་པ་	ཐར་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
དགུ་	དགུ་	NUM
ར་	ལ་	PART
འདོད་	འདོད་	VERB
། །		PUNCT
སྲོག་	སྲོག་	NOUN
ནི་	ནི་	NO_POS
སྲོག་ཅན་	སྲོག་ཅན་	NO_POS
སྡེ་ཚན་	སྡེ་ཚན་	NOUN
དགུ་	དགུ་	NUM
།		PUNCT
ས་	ས་	ADP
ཆུ་ཤིང་	ཆུ་ཤིང་	OTHER
དང་	དང་	NO_POS
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
། །		PUNCT
སྲིན་བུ་	སྲིན་བུ་	NOUN
གྲོག་མ་	གྲོག་མ་	NOUN
བུང་བ་	བུང་བ་	NOUN
མི་	མི་	PART
"།

།"		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
ཅིག་	ཅིག་	PART
ན་	ནས་	PART
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
བཞི་	བཞི་	NUM
ནི་	ནི་	NO_POS
རེག་པ་	རེག་པ་	VERB
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
གཅིག་པུ་	གཅིག་པུ་	ADJ
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
སྲིན་བུ་	སྲིན་བུ་	NOUN
དང་	དང་	NO_POS
དུང་	དུང་	NOUN
དང་	དང་	NO_POS
ཉ་ཕྱིས་	ཉ་ཕྱིས་	NOUN
དང་	དང་	NO_POS
སྲིན་བུ་	སྲིན་བུ་	NOUN
པད་པ་	པད་པ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
རེག་པ་	རེག་པ་	VERB
དང་	དང་	NO_POS
རོ་	རོ་	NOUN
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ཅན་	ཅན་	PART
ནོ་	གོ་	PART
། །		PUNCT
གྲོག་མ་	གྲོག་མ་	NOUN
དང་	དང་	NO_POS
སྲིན་	སྲིན་	NO_POS
གྱི་	གི་	PART
མི་	མི་	PART
མེད་	མེད་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
རེག་པ་	རེག་པ་	VERB
དང་	དང་	NO_POS
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
སྣ་	སྣ་	NOUN
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
ཅན་	ཅན་	PART
ནོ་	གོ་	PART
། །		PUNCT
བུང་བ་	བུང་བ་	NOUN
དང་	དང་	NO_POS
སྦྲང་བུ་	སྦྲང་བུ་	NOUN
དང་	དང་	NO_POS
སྦྲང་བུ་མཆུ་རིང་	སྦྲང་བུ་མཆུ་རིང་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
རེག་པ་	རེག་པ་	VERB
དང་	དང་	NO_POS
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
སྣ་	སྣ་	NOUN
དང་	དང་	NO_POS
མིག་	མིག་	NOUN
གི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
ཅན་	ཅན་	PART
ནོ་	གོ་	PART
། །		PUNCT
མི་	མི་	PART
དང་	དང་	NO_POS
རྐང་བཞི་པ་	རྐང་བཞི་པ་	NO_POS
དང་	དང་	NO_POS
བྱ་	བྱ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
རེག་པ་	རེག་པ་	VERB
དང་	དང་	NO_POS
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
སྣ་	སྣ་	NOUN
དང་	དང་	NO_POS
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
རྣ་བ་	རྣ་བ་	NOUN
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
སྟེ་	སྟེ་	PART
ལྔ་པ་	ལྔ་པ་	NUM
ཅན་	ཅན་	PART
ནོ་	གོ་	PART
། །		PUNCT
ཟག་པ་	ཟག་པ་	VERB
ནི་	ནི་	NO_POS
དགེ་སྡིག་	དགེ་སྡིག་	NOUN
གི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
ཟག་བཅས་	ཟག་བཅས་	NOUN
སུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
ནི་	ནི་	NO_POS
ཟག་པ་	ཟག་པ་	VERB
འགོག་པ་	འགོག་པ་	VERB
སྟེ་	སྟེ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
གསར་པ་	གསར་པ་	VERB
མི་	མི་	PART
སོག་པ་	སོག་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ངེས་པ་		
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཟ་	ཟ་	NOUN
མི་	མི་	PART
ཟ་བ་	ཟ་བ་	VERB
དང་	དང་	NO_POS
སྐོམ་	སྐོམ་	NOUN
མི་	མི་	PART
འཐུང་པ་	འཐུང་པ་	NO_POS
དང་	དང་	NO_POS
བསམ་གཏན་	བསམ་གཏན་	NOUN
དང་	དང་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ངེས་པ་		
རྒས་པ་	རྒས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
སྟེ་	སྟེ་	PART
འཛད་པ་	འཛད་པ་	VERB
འི་	གི་	PART
རྒྱུ་བྱེད་པ་	རྒྱུ་བྱེད་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
འཆིང་པ་	འཆིང་པ་	NO_POS
ནི་	ནི་	NO_POS
ཉེས་པ་	ཉེས་པ་	VERB
ར་	ལ་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
སུམ་བརྒྱ་	སུམ་བརྒྱ་	OTHER
དྲུག་	དྲུག་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བརྟགས་པ་	བརྟགས་པ་	VERB
འི་	གི་	PART
ལོག་ལྟ་	ལོག་ལྟ་	NOUN
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འང་	ཀྱང་	PART
འདི་ལྟར་	འདི་ལྟར་	NO_POS
དབྱིག་གུ་	དབྱིག་གུ་	NO_POS
གསུམ་པ་	གསུམ་པ་	NUM
དང་	དང་	NO_POS
།		PUNCT
འཚོ་བ་པ་	འཚོ་བ་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལོ་མ་	ལོ་མ་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
གཙང་སྦྲ་	གཙང་སྦྲ་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
བཅིངས་	བཅིངས་	VERB
ན་	ནས་	PART
འདུག་པ་	འདུག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རི་	རི་	NOUN
ལ་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
བསོད་སྙོམས་	བསོད་སྙོམས་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
གླང་པོ་	གླང་པོ་	NOUN
འི་	གི་	PART
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གོ་	གོ་	NOUN
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ས་ཁུང་	ས་ཁུང་	NOUN
ན་	ལ་	PART
གནས་པ་བ་	གནས་པ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱུགས་བདག་པ་	ཕྱུགས་བདག་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཁྲུ་	ཁྲུ་	NOUN
བྱས་པ་	བྱས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ནགས་	ནགས་	NOUN
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཅེར་བུ་པ་	གཅེར་བུ་པ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཀ་	ཀ་	DET
རྒྱ་	རྒྱ་	NOUN
འི་	གི་	PART
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བ་ལང་	བ་ལང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྟ་	རྟ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རི་དྭགས་	རི་དྭགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
དང་	དང་	NO_POS
།		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
འི་	གི་	PART
བརྟུལ་ཞུགས་	བརྟུལ་ཞུགས་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
ལྔ་	ལྔ་	NUM
ལ་	ལ་	PART
སེམས་	སེམས་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
བཞི་	བཞི་	NUM
སྟེ་	སྟེ་	PART
ཕྱི་	ཕྱི་	VERB
མྱོང་	མྱོང་	VERB
འགྱུར་	འགྱུར་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རུས་	རུས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཚེ་	ཚེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
ནི་	ནི་	NO_POS
ཆོས་མ་	ཆོས་མ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འོ་	གོ་	PART
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
སོ་	གོ་	PART
། །		PUNCT
ཐར་པ་	ཐར་པ་	VERB
ནི་ལ་	ནི་ལ་	NO_POS
ས་	གིས་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཟད་པ་	ཟད་པ་	VERB
ས་	གིས་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
ན་	ལ་	PART
འདུག་པ་	འདུག་པ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
འདུས་པ་	འདུས་པ་	VERB
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
སྲོག་	སྲོག་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
འང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐར་པ་	ཐར་པ་	VERB
ས་	གིས་	PART
དངོས་མེད་	དངོས་མེད་	NOUN
དུའང་		NON_WORD
བགྲང་པ་	བགྲང་པ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
།		PUNCT
ཁ་བ་	ཁ་བ་	NOUN
རྒྱ་སྤོས་	རྒྱ་སྤོས་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
མདོག་	མདོག་	NOUN
།		PUNCT
བ་	པ་	PART
ཞོ་	ཞོ་	NOUN
བ་མོ་	བ་མོ་	OTHER
མུ་ཏིག་	མུ་ཏིག་	NOUN
མདོག་	མདོག་	NOUN
།		PUNCT
གདུགས་	གདུགས་	NOUN
བཀན་	བཀན་	NO_POS
བཟུང་བ་	བཟུང་བ་	VERB
འི་	གི་	PART
དབྱིབས་	དབྱིབས་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
། །		PUNCT
ཐར་པ་	ཐར་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ས་	གིས་	PART
བཤད་	བཤད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
ཚེ་སྔ་མ་	ཚེ་སྔ་མ་	NO_POS
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
ཀྱིས་	གིས་	PART
ཟད་པ་		
བྱ་	བྱ་	VERB
ན་	ནས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
གསར་པ་	གསར་པ་	VERB
མ་	མ་	PART
བསགས་པ་	བསགས་པ་	VERB
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ཟད་	ཟད་	VERB
ན་	ནས་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ནི་	ནི་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
སྟེ་	སྟེ་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
བགྱིས་པ་	བགྱིས་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
མདུད་པ་	མདུད་པ་	NOUN
འཇིག་པ་	འཇིག་པ་	VERB
ར་	ལ་	PART
གཅེར་བུ་	གཅེར་བུ་	ADJ
ས་	གིས་	PART
འཚལ་	འཚལ་	VERB
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ནི་	ནི་	NO_POS
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
མདུད་པ་	མདུད་པ་	NOUN
འཇིག་པ་	འཇིག་པ་	VERB
ར་	ལ་	PART
བཞེད་པ་	བཞེད་པ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
ཞེ་	ཅེས་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
འཆི་	འཆི་	VERB
དང་	དང་	NO_POS
ཉལ་	ཉལ་	NO_POS
དང་	དང་	NO_POS
བརྟགས་	བརྟགས་	VERB
བཞིན་	བཞིན་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
ཤིང་	ཅིང་	PART
རྣམས་	རྣམས་	DET
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཀུན་དགའ་ར་བ་	ཀུན་དགའ་ར་བ་	NOUN
སྐྱེད་ཚལ་	སྐྱེད་ཚལ་	NOUN
སོགས་	སོགས་	DET
། །		PUNCT
བྱེད་པ་	བྱེད་པ་	VERB
སྡིག་པ་	སྡིག་པ་	VERB
ཉིད་	ཉིད་	DET
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
། །		PUNCT
ཤིང་	ཅིང་	PART
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
སེམས་པ་	སེམས་པ་	VERB
ཅན་	ཅན་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
ཤུན་པ་	ཤུན་པ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཤུས་	བཤུས་	NO_POS
ན་	ལ་	PART
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
ནུབ་མོ་	ནུབ་མོ་	NOUN
ཉལ་བ་	ཉལ་བ་	VERB
